"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo"
"@HarrisonTroyy","UCjQibsGTj1iC9m81QpwQiOg","http://www.youtube.com/@HarrisonTroyy","Great content! Very interesting from the start. These are challenging times and I appreciate the sensitivity with which you talk about Crypto….Crypto education is what the world needs the most right now., I have realistic expectations for this bullrun. Got into crypto early this year and I have truly learned a lot from you about cycles, crypto and markets as a whole. Now I know that all assets/markets are heavily tied to each other and global economy has very high impact on Crypto. Thats why I am very cautious about when traditional markets top and how this affects Bitcoin and altcoins. If i haven’t discovered your channel I would have blindly holding instead of engaging the market........ I have managed to grow a nest egg of around 4.3Bitcoin to a decent 29Bitcoin. in the space of a few months... I'm especially grateful to Expert Bradford Jackson whose deep expertise and traditional trading acumen have been invaluable in this challenging, ever-evolving financial landscape....","22","2025-10-15T06:22:31Z","2025-10-15T06:22:31Z","True","True","17","5","[{'autor': '@CAUDETTEBRAXTON', 'comentario': 'Wealth is built in both bull or bear market and also wealth transfers from the impatient to the patient. One of the best way to succeed in crypto is by trading your assets with good strategy..', 'likes': 0, 'publicado_em': '2025-10-15T06:53:05Z'}, {'autor': '@HannahScott-t', 'comentario': 'Thanks for the info, how do I get to Mr Bradford please ..', 'likes': 0, 'publicado_em': '2025-10-15T06:54:12Z'}, {'autor': '@HarrisonTroyy', 'comentario': '𝕎ℍ𝔸𝕋𝕊𝔸ℙℙℕ𝕌𝕄𝔹𝔼ℝ±𝟭𝟲𝟭𝟲𝟮𝟳𝟳𝟳𝟬𝟲𝟵🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽监监又非帛感測🙏🏻Big thanks.', 'likes': 0, 'publicado_em': '2025-10-15T11:03:58Z'}, {'autor': '@HarrisonTroyy', 'comentario': ""He interacts on what's APK"", 'likes': 0, 'publicado_em': '2025-10-15T11:19:00Z'}, {'autor': '@HarrisonTroyy', 'comentario': '+1616', 'likes': 0, 'publicado_em': '2025-10-15T11:19:22Z'}]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@CybertaNKBTC","UCR7LS5g4miM_AEGJbD9oGPQ","http://www.youtube.com/@CybertaNKBTC","Hahahah perfeito!","13","2024-05-24T18:59:52Z","2024-05-24T18:59:52Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@TeducomGhana","UCuI6NDdLDJyVvO4PR8WSIUw","http://www.youtube.com/@TeducomGhana","It's 70k now","7","2024-05-22T10:07:00Z","2024-05-22T10:07:00Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@rakovha9655","UC3q4iAf5TItcQR_nPvvqLww","http://www.youtube.com/@rakovha9655","Я хотел этот наггетс...   😭","3","2024-05-29T03:15:38Z","2024-05-29T03:15:38Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@PaoPaoTV-h8e","UC4KzhyMAB9Y5-hjz85BDMRQ","http://www.youtube.com/@PaoPaoTV-h8e","China and Taiwan :小飛棍來嘍","2","2024-06-21T05:18:26Z","2024-06-21T05:18:26Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@SMMamun162","UCy0U7roPCkhBOAlhbWReQIQ","http://www.youtube.com/@SMMamun162","Thanks","2","2024-04-12T04:43:18Z","2024-04-12T04:43:18Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@WRESTLINGFAN-YT","UCS_2DkL4tgT1GFWU_eRbo_w","http://www.youtube.com/@WRESTLINGFAN-YT","After seeing this video is 7 year old i was like :- 🤯","1","2025-12-06T15:59:25Z","2025-12-06T15:59:25Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@Dragon_hydraa","UChTBixLgW451mAhbxvQxKbw","http://www.youtube.com/@Dragon_hydraa","Onu derin bir deniz sanan tek benmiyim😂","1","2024-06-16T10:12:06Z","2024-06-16T10:12:06Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@Madinaaammm","UC7akctciilUKfN7mYTzz13Q","http://www.youtube.com/@Madinaaammm","Bitcoin: 😁💲💲 
Nagets:😮","1","2024-06-06T11:16:55Z","2024-06-06T11:16:55Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@The_way_to_succeed","UChSRExqfh-0jIbNUIGhvWPA","http://www.youtube.com/@The_way_to_succeed","Now 120k 😂😅","1","2025-09-21T08:07:54Z","2025-09-21T08:07:54Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@Гулид","UCrUA7P4YsZOGSjcQ7nIsV4w","http://www.youtube.com/@%D0%93%D1%83%D0%BB%D0%B8%D0%B4","landing looks smooth, nice job guys","0","2025-11-06T03:32:17Z","2025-11-06T03:32:17Z","True","True","0","0","[]","GztiW6DOhck","Coming in for a landing 🚀 #binance  #bitcoin  #trading  #crypto   #cryptomemes"
"@adamgrass9973","UCHjU42mqWVppDz32R9VlfGg","http://www.youtube.com/@adamgrass9973","If everyone is digging for gold, you want to be the guy selling shovels..

This is a trinket.","74720","2024-03-01T09:18:55Z","2024-03-01T09:20:02Z","True","True","330","5","[{'autor': '@HughesDePagen', 'comentario': 'Well said', 'likes': 855, 'publicado_em': '2024-03-01T13:02:07Z'}, {'autor': '@joshswimmerly7110', 'comentario': 'The most underrated comment on YouTube. But very well said indeed.', 'likes': 672, 'publicado_em': '2024-03-01T14:13:20Z'}, {'autor': '@xavierforsythe2563', 'comentario': 'I think that makes it a shovel', 'likes': 184, 'publicado_em': '2024-03-01T14:34:59Z'}, {'autor': '@methpotluck3588', 'comentario': '\u200b@xavierforsythe2563nah more like a plastic spoon', 'likes': 325, 'publicado_em': '2024-03-01T16:57:45Z'}, {'autor': '@werethless12', 'comentario': 'Have fun making ASICs lmfao', 'likes': 48, 'publicado_em': '2024-03-01T18:58:13Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@The_Leontoner","UCwgXKpzS7-4eNnCpxKneT2Q","http://www.youtube.com/@The_Leontoner","The only person who wins no matter what during the gold rush is the man selling the picks, shovels, and pans.","30827","2024-02-27T08:33:59Z","2024-02-27T08:33:59Z","True","True","371","5","[{'autor': '@obie805', 'comentario': 'mmmmmmmm ok bud', 'likes': 132, 'publicado_em': '2024-02-27T22:33:41Z'}, {'autor': '@nlmbkao9739', 'comentario': '@obie805?', 'likes': 0, 'publicado_em': '2024-02-27T23:38:48Z'}, {'autor': '@Ape0085', 'comentario': 'I can only think of a million cases where thats not true', 'likes': 231, 'publicado_em': '2024-02-27T23:46:56Z'}, {'autor': '@jondon3182', 'comentario': 'When trying to create your own quote fails very badly', 'likes': 153, 'publicado_em': '2024-02-27T23:58:32Z'}, {'autor': '@TommyClif', 'comentario': '@Ape0085care to share one?', 'likes': 0, 'publicado_em': '2024-02-28T00:08:34Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@alexd4566","UCxD07Cykrry-FsEs3oWIxxQ","http://www.youtube.com/@alexd4566","“I don’t know what that means”
“Exactly, hence why you’re my ideal customer. Just sign right here…”","23541","2024-03-01T18:43:19Z","2024-03-01T18:43:19Z","True","True","59","5","[{'autor': '@NinjaSushi2', 'comentario': 'Lol', 'likes': 51, 'publicado_em': '2024-03-02T06:08:24Z'}, {'autor': '@queuebe4068', 'comentario': 'The moment he said exactly, I thought this exact thing', 'likes': 190, 'publicado_em': '2024-03-02T09:26:16Z'}, {'autor': '@murkyturkey5238', 'comentario': '😂', 'likes': 12, 'publicado_em': '2024-03-02T16:20:25Z'}, {'autor': '@crispycohort6110', 'comentario': ""Literally any other video this comment would've been valid 😂 This guy is mining BTC using his own hardware, not trying to sell you anything"", 'likes': 16, 'publicado_em': '2024-03-03T01:57:40Z'}, {'autor': '@Clout4k', 'comentario': '@crispycohort6110 🤦🏻\u200d♂️ Take a nap', 'likes': 30, 'publicado_em': '2024-03-03T02:29:24Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@daniosaur7328","UCNVLC9-UwmeSkN92lJTN5vg","http://www.youtube.com/@daniosaur7328","My guys trynna sell a raspberry pi with a screen as a mining card 😂💀","14595","2024-03-01T04:11:07Z","2024-03-01T04:11:07Z","True","True","76","5","[{'autor': '@Huey_710', 'comentario': 'yea that thing aint mining shit', 'likes': 575, 'publicado_em': '2024-03-01T14:12:48Z'}, {'autor': '@thx-rben', 'comentario': ""@Huey_710Nah theres a USB or PCI Mining ASIC behind the CM4, you can barely see it (a red board\n\nTechnically you could plug that USB into your PC and run it that way but it wouldn't be as efficient as on a raspi :)"", 'likes': 257, 'publicado_em': '2024-03-01T14:22:49Z'}, {'autor': '@marcohorodnichev9489', 'comentario': 'But it has LEDS don’t you see?!?!', 'likes': 140, 'publicado_em': '2024-03-01T14:59:55Z'}, {'autor': '@harrison00xXx', 'comentario': '@thx-rbenthe red board looks for me like a CF express adapter, not anything with any reasonable computing power.', 'likes': 0, 'publicado_em': '2024-03-01T15:20:12Z'}, {'autor': '@keerongill7310', 'comentario': ""\u200b@Huey_710give it 25000 years and you'll make your money back ."", 'likes': 0, 'publicado_em': '2024-03-01T16:05:43Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@HeadlessZombY","UC1x8YKpGnahHeL99YjMY22A","http://www.youtube.com/@HeadlessZombY","Remember, best way to profit during a gold rush is to sell pickaxes.","12416","2024-02-29T23:56:37Z","2024-02-29T23:56:37Z","True","True","51","5","[{'autor': '@mikeyoung5329', 'comentario': 'Same with selling booze and food.. the store owners did much better then your average miner during many of the ""gold rushes""', 'likes': 78, 'publicado_em': '2024-03-01T09:20:38Z'}, {'autor': '@dr.darkroom', 'comentario': ""It's an expression lol☝🏻 and a good one at that."", 'likes': 17, 'publicado_em': '2024-03-01T10:34:39Z'}, {'autor': '@brennan3735', 'comentario': ""That's not a PICAXE, it's a Raspberry Pi. 🤓"", 'likes': 8, 'publicado_em': '2024-03-01T10:39:47Z'}, {'autor': '@breezyillo2101', 'comentario': 'This would be the equivalent of trying to sell a hand chisel in a gold rush lol', 'likes': 13, 'publicado_em': '2024-03-01T15:23:39Z'}, {'autor': '@Jojohumf', 'comentario': 'Yup if it makes so much money he wouldn’t be selling it he’d be hoarding it and making himself a millionaire', 'likes': 21, 'publicado_em': '2024-03-01T17:43:56Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@bullishbeartrader6121","UCsyMXpI7EKfUiVDeSFJcNKA","http://www.youtube.com/@bullishbeartrader6121","""I don't know what that means""
Exactly
Proceeds to scam the man","10612","2024-02-29T18:04:37Z","2024-02-29T18:04:37Z","True","True","64","5","[{'autor': '@Broken.lfxxxx', 'comentario': 'That’s literally how it works how is he scamming him?', 'likes': 87, 'publicado_em': '2024-03-01T00:08:17Z'}, {'autor': '@BJon3s', 'comentario': ""When ppl don't understand something they just call it a scam these days 😂"", 'likes': 129, 'publicado_em': '2024-03-01T00:25:31Z'}, {'autor': '@spaghettiupseti9990', 'comentario': '@BJon3s it is a scam, the likelyhood of you getting a block is incredibly small and the chances of you getting one decrease as the years go on.\ncurrent calculators estimate it will take you over 35 thousand years before you ever see a single block', 'likes': 0, 'publicado_em': '2024-03-01T01:26:12Z'}, {'autor': '@ZakAttack_11', 'comentario': '@Broken.lfxxxxto make actual profit you would need at least 15 Nvidia 4060s graphics cards to make maybe 10 dollars a day. Each of those cost 400 dollars. And even with 15 gpus, you’d make only 10 dollars a day. \n\nDude is scamming big time.', 'likes': 0, 'publicado_em': '2024-03-01T01:42:54Z'}, {'autor': '@water1374', 'comentario': '\u200b@BJon3s Think about it this way, why would people spend so much time and resources trying to market and sell you gold and silver if gold and silver were truly going to be worth investing in? Why would you sell assets that would make you richer in the long run if you held onto them?', 'likes': 75, 'publicado_em': '2024-03-01T02:17:15Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@KaraReich","UCP9sBoitx9bNGgc-iCDXkrQ","http://www.youtube.com/@KaraReich","you have a better chance of winning mega millions than mining a btc block","8131","2024-02-22T17:22:12Z","2024-02-22T17:22:12Z","True","True","118","5","[{'autor': '@THIVESG', 'comentario': 'You would need a industrial sized warehouse like the pros👍', 'likes': 368, 'publicado_em': '2024-02-24T05:31:37Z'}, {'autor': '@NJ-500', 'comentario': ""But there's a cool little animation. That MUST mean it works!"", 'likes': 900, 'publicado_em': '2024-02-24T11:23:10Z'}, {'autor': '@MrDrjaay', 'comentario': '\u200b@NJ-500 the little animation is taking much needed memory instead of helping computation 😂', 'likes': 694, 'publicado_em': '2024-02-24T17:08:35Z'}, {'autor': '@scottsrocketship', 'comentario': 'Don’t worry the little miner is doing the work', 'likes': 131, 'publicado_em': '2024-02-24T21:49:31Z'}, {'autor': '@rwm1980', 'comentario': 'This is a scam', 'likes': 175, 'publicado_em': '2024-02-25T16:09:11Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@supernewuser","UClyRpbsfcOpebHZHiAgT83Q","http://www.youtube.com/@supernewuser","“I don’t know what that means”
“Exactly. Give me your money and stfu.”","7615","2024-03-02T06:14:57Z","2024-03-02T06:14:57Z","True","True","11","5","[{'autor': '@redscorpion9325', 'comentario': '😂', 'likes': 9, 'publicado_em': '2024-03-03T08:21:16Z'}, {'autor': '@the__man1', 'comentario': ""Mining isn't worth shit now"", 'likes': 21, 'publicado_em': '2024-03-04T00:24:50Z'}, {'autor': '@followthepaytch', 'comentario': 'Complete bullshit lol', 'likes': 3, 'publicado_em': '2024-03-04T02:48:47Z'}, {'autor': '@grinjnbren', 'comentario': ""I know exactly what he's talking about. I believe him."", 'likes': 1, 'publicado_em': '2024-03-04T06:38:00Z'}, {'autor': '@Abes_Channel', 'comentario': '@the__man1it’s not now but if you had the rigs it was worth it 4 months ago lmao', 'likes': 0, 'publicado_em': '2024-03-04T08:37:31Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@LookAtThatBrick","UCt6hWZAoDmsBvD1ybC40u5A","http://www.youtube.com/@LookAtThatBrick","“I don’t know what that means” 
“Exactly” 

Ah yes I understand","7106","2024-02-29T14:00:26Z","2024-02-29T14:00:26Z","True","True","8","5","[{'autor': '@Mystickrage', 'comentario': 'actually it makes alot of sense in 2014 i tried for a few months to get myself into it got pretty far but never knew how to convert the pc hardware to mine, but i had learned that you can join groups and make parts of a bitcoin. thats why its .01 all the way to 1 bitcoin. if you mine with those peices every time you get a bit of code thats .01 added to your side, but i then heard about this where its perfect for sleeper miners where it does its own program solo and its great cause you just turn the pc on start the program and lock it away and get a notification from the network about balance updates.', 'likes': 0, 'publicado_em': '2024-03-01T07:07:24Z'}, {'autor': '@psn64sat63', 'comentario': 'This perfectly encapsulates how 99.999% of cryptocurrency users ""invest""', 'likes': 30, 'publicado_em': '2024-03-01T12:35:36Z'}, {'autor': '@younghentaii1772', 'comentario': '@psn64sat63true', 'likes': 0, 'publicado_em': '2024-03-01T12:52:47Z'}, {'autor': '@dizzydied', 'comentario': '@psn64sat63are you apart of the other 1% and can teach me something?', 'likes': 0, 'publicado_em': '2024-03-01T13:04:05Z'}, {'autor': '@Epyxoid', 'comentario': 'He explained it immediately after that.', 'likes': 1, 'publicado_em': '2024-03-01T13:18:20Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@LGPanthers1","UCct20CBdSR11-li-1pgKebQ","http://www.youtube.com/@LGPanthers1","""I don't know what that means""
""Exactly""
-Crypto in a nutshell","6207","2024-03-02T01:02:17Z","2024-03-02T01:02:17Z","True","True","46","5","[{'autor': '@RJC65__', 'comentario': 'then educate yourself on how things work lol. Crypto really isnt complicated.', 'likes': 26, 'publicado_em': '2024-03-02T14:50:53Z'}, {'autor': '@NotShippedIn420', 'comentario': '😂😂😂 Exactly 💯', 'likes': 7, 'publicado_em': '2024-03-02T16:46:36Z'}, {'autor': '@airnidzo', 'comentario': ""\u200b@RJC65__You are educated, you claim?\nAre you educated enough to know it's a highly manipulated market controlled by the whims of a very few? It goes on, but basically it is a worldwide casino."", 'likes': 0, 'publicado_em': '2024-03-02T19:41:46Z'}, {'autor': '@Yameiionline3', 'comentario': 'Just say you don’t understand it rather than getting triggered at people who do 😂', 'likes': 8, 'publicado_em': '2024-03-02T21:24:21Z'}, {'autor': '@theleft4dead2tank5', 'comentario': '@RJC65__then explain how it has any physical value', 'likes': 0, 'publicado_em': '2024-03-02T22:00:12Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@RickyJC","UCyNeD5B5UkqhLJ7CZNPC7mQ","http://www.youtube.com/@RickyJC","“So… you’re telling me there’s a chance…”
- Lloyd, _Dumb and Dumber_","5861","2024-02-29T04:04:53Z","2024-02-29T04:05:49Z","True","True","21","5","[{'autor': '@myhearttofear9391', 'comentario': 'Super underrated comment 😂😂😂😂', 'likes': 25, 'publicado_em': '2024-02-29T12:45:36Z'}, {'autor': '@turquoisephoenix6548', 'comentario': ""So it's the lottery but with extra steps."", 'likes': 27, 'publicado_em': '2024-02-29T16:11:22Z'}, {'autor': '@yancieb', 'comentario': 'more like one in a million', 'likes': 9, 'publicado_em': '2024-02-29T18:04:40Z'}, {'autor': '@MrNncon', 'comentario': ""You know the economy is flawed when this is possible. Rip cash. It's gonna end in 30 years"", 'likes': 5, 'publicado_em': '2024-02-29T19:25:52Z'}, {'autor': '@TTVAfluenza', 'comentario': 'This isn’t some lottery lmao you solo mine a block on the chain whenever it’s done you get some bitcoins', 'likes': 1, 'publicado_em': '2024-02-29T21:46:07Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@BlaineVlogs","UCA0wmnpaeiLR85NJajHwGYQ","http://www.youtube.com/@BlaineVlogs","The dude said “I don’t know what that means?” 

“The main guy making a sell” “Exactly” 😂","3447","2024-02-28T23:35:42Z","2024-02-28T23:35:42Z","True","True","13","5","[{'autor': '@redking4887', 'comentario': '😂😂😂😂😂😂😂😂', 'likes': 4, 'publicado_em': '2024-02-29T18:11:38Z'}, {'autor': '@anterpants', 'comentario': 'A... sale?', 'likes': 8, 'publicado_em': '2024-02-29T18:47:25Z'}, {'autor': '@kingmocling5424', 'comentario': 'Still don’t know what he means hahaha we playing Minecraft? We solving sudoku puzzles?', 'likes': 4, 'publicado_em': '2024-02-29T19:26:35Z'}, {'autor': '@Expedition_America', 'comentario': '\u200b@anterpants why can some people not grasp the difference? I see it all the time. ""I\'m gonna sale those"" or ""superbowl tickets for sell"". Drives me nuts.', 'likes': 9, 'publicado_em': '2024-02-29T19:33:18Z'}, {'autor': '@johnnymcfadden7214', 'comentario': '😂 scam artists trying to make you feel dumb for not understanding. There’s nothing to understand, it’s a fugazi', 'likes': 0, 'publicado_em': '2024-02-29T20:30:45Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
"@BlockchainBasement","UCB8sMtMOYVY_m6jYZcnQdUA","http://www.youtube.com/@BlockchainBasement","You can get a Mars Lander at Bitcoin Merch","2986","2024-03-04T16:50:04Z","2024-03-04T16:50:04Z","True","True","79","5","[{'autor': '@mikehollinger8225', 'comentario': 'How do I get a solo miner', 'likes': 31, 'publicado_em': '2024-03-04T17:41:45Z'}, {'autor': '@williambbq', 'comentario': '@mikehollinger8225 you don’t, since it would take on average 40,000 years to mine one block.', 'likes': 2, 'publicado_em': '2024-03-04T18:11:39Z'}, {'autor': '@StreetSpeed410', 'comentario': 'So it’s call a mars landers', 'likes': 16, 'publicado_em': '2024-03-04T18:14:13Z'}, {'autor': '@mityab20', 'comentario': ""@mikehollinger8225 dont go buy a lottery ticket because your chances of solo mining a coin with a raspberry pi are about 1 in 18 trillion and if you don't have an extra 350 million years for an extra 50k I wouldn't waste my time with it (I did the math and it would take 342,465,753 on average unless I'm a dumbass and suck at math) and for this calculation I assumed that this thing works at a very generous 10MH/s when in reality since its mining bitcoin and hence using the Bitcoin's SHA-256 algorithm it would probably be closer to 1 or even less so in the real world it would probably be 3+ trillion years"", 'likes': 0, 'publicado_em': '2024-03-05T00:52:46Z'}, {'autor': '@ManuFortis', 'comentario': 'Ah yes, ye old tool maker makes more than the miner trope.', 'likes': 32, 'publicado_em': '2024-03-05T03:06:24Z'}]","kFgQBPtPfgc","Mine $318,000 In Bitcoin FROM HOME!"
