"fonte","tipo","termo","conteudo","relevancia","regiao","cliente","fonte_busca","categoria","data_coleta","url","buscador","posicao","descricao","canal","channelId","channelUrl","video_id","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","publicado_em","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","autor","autorId","autorUrl","replyCount","totalReplyCount","canReply","isPublic","video_titulo","atualizado_em","replies_count","desenvolvedor","rating","ratings_count","reviews_count","installs","price","currency","genre","contentRatingDescription","familyGenre","familyGenreId","icon","headerImage","screenshots","video","videoImage","descriptionHTML","developerId","developerEmail","developerWebsite","developerAddress","privacyPolicy","histogram","offersIAP","adSupported","recentChanges","permissions","whatsNew","released","app_id","version","updated","releaseNotes","currentVersionReleaseDate","screenshotUrls","ipadScreenshotUrls","appletvScreenshotUrls","artistId","languageCodesISO2A","privacyPolicyUrl","inAppPurchases","subscriptionInfo","title","app","thumbsUpCount","userId","date","replyContent","repliedAt"
"App Store (Google Play)","review","cachorro","Excelente experiência de jogabilidade ★★★★★ É fácil ultrapassar os níveis,com as ajudas que o jogo proporciona gratuitamente. Jogo há cerca de 11 anos e todas as semanas,são adicionados novos níveis...às vezes surgem níveis difíceis de ultrapassar mas faz parte...afinal á data de hoje,o jogo conta já com 9.297 níveis","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","2.0","","","",""
"App Store (Google Play)","review","cachorro","Adoro jogar Pet Rescue..fico triste quando demora pra ter novos jogos...5 estrelas...E também adoro Eventos de Animalândia..Amo construir casas para os animaizinhos...","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","1.0","","","",""
"App Store (Google Play)","review","cachorro","Muito bom jogo só que tem horas que deveria subir mais rápido,pq pararam de dar prêmio ajudava . poderia trocar os anúncios pq os que estão não carregam.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","7.0","","","",""
"App Store (Google Play)","review","cachorro","Eu amo esse jogo , jogo desde 2011 e até o momento tenho obtido aprendizagem para passar cada nível, não tenho mais tantas dúvidas, faço do jogo uma diversão e aprecio cada nível que esteja disponível, em cada momento, aprendi que só adquirimos bônus quando estamos em app em Android's e não em computadores , mas confesso que até o momento expecifico não consigo acessar alguns componentes em Notebooks ou mesmo PC que em celulares, Tablet são tão simples, exp. tem links que o jogo não entra.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","24.0","","","",""
"App Store (Google Play)","review","cachorro","Olá gostaria de saber porque tirou a montanha misteriosa e a previsão do tempo agora só tem o carnaval das criaturas tem que ter todos os desafios segunda previsão do tempo quarta carnaval das criaturas e sexta montanha misteriosa ok é com o que ganhamos pra jogar melhor vcs não tem que tirar..","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","5.0","","","",""
"App Store (Google Play)","review","cachorro","eu jogo a muitos tempo, já tem anos na verdade. sempre gostei é um ótimo passatempo, só que este ano de 2025 o jogo começou a bugar, não recebo as recompensas, tipo barras de ouro conquistada nas missões, isso tá chatooo pra caramba. o jogo está travando coisa que antes não acontecia. e roubando as recompensas ... isso acaba desmotivado 😞 espero que melhore, não consigo entrar na sessão ajuda e suporte .","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","0.0","","","",""
"App Store (Google Play)","review","cachorro","Um jogo incrivelmente viciante!Os eventos são muito divertidos. Fico ansiosa pra jogar, esperando cada um deles. Porém muita demora para avançar para novos níveis a partir de uma determinada etapa, o tempo e as repetições das propagandas, são demasiadamente irritantes. Fora isso, amo jogar Pet Rescue . Outro problema é o evento Montanha Misteriosa que sumiu.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","13.0","","","",""
"App Store (Google Play)","review","cachorro","O Pet é o meu melhor jogo, estou no nível 9.191 há mais de uma semana não consigo passar, por favor dê uma sugestão!","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","6.0","","","",""
"App Store (Google Play)","review","cachorro","Gosto muito do Pet, só acho que antigamente era mais interessante. Os prêmios da Montanha, após os 4 níveis eram diversificados, agora são sempre os mesmos, o que não é animador. Também agora, não podemos ajudar outros jogadores😒 Sinto falta da Montanha nos finais de semana😥","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","21.0","","","",""
"App Store (Google Play)","review","cachorro","O jogo é excelente porém quando chega na fase do wall0yn fica travado nao abre. É decepcionante da vontade de desistir.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","22.0","","","",""
"App Store (Google Play)","review","cachorro","o jogo é muito bom só que estou tendo um problema ele demora muito pra carregar tenho que desinstalar e estalar de novo mas mesmo assim demora carregar vê se resolve esse problema por favor","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","1.0","","","",""
"App Store (Google Play)","review","cachorro","Amo esse jogo, passei todas as fases esperando jogos novos, e a montanha misteriosa fiquei triste de não ter mais.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","0.0","","","",""
"App Store (Google Play)","review","cachorro","eu jogo a anos,gosto muito desse jogo só acho que poderiam voltar com o evento Grow your Pet"" (Alimente seu Mascote).  eu acho bem legal,e tbm ajuda a ganhar booster","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","4.0","","","",""
"App Store (Google Play)","review","cachorro","Adoro o Pet, sempre renovando os jogos, ótimo para treinar a memória. Parabéns Equipe, vocês são nota 10.💓👏🥰🔝. Beijos para todos.😘","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","2.0","","","",""
"App Store (Google Play)","review","cachorro","jogo o pet recue desde o início, ótimo jogo para recreação, ótimo maravilhoso para reativar a memória, estou SEMPRE na última fase que hoje já esta a quase 9 mil, já evolui muito nestes dez anos que eu jogo, SEMPRE mudando para melhor. este jogo é como a vida tendo nos mostrado antes mais nada a arte de ter paciência, e como devemos poupar, para ter e usar sem medo no momento em que precisarmos. nós tornando adultos justos e com um maior auto controle.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","29.0","","","",""
"App Store (Google Play)","review","cachorro","Não há dúvida de que o jogo é muito bom. Li os comentários e percebi que as observações podem ser melhor aproveitadas pelos programadores. O aplicativo poderia ser muito mais rentável se as ofertas fossem mais baratas. Por exemplo, não há política de fidelidade além dos prêmios semanais. Espero que os comentários sejam melhor aproveitados pela equipe gestora do jogo.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","19.0","","","",""
"App Store (Google Play)","review","cachorro","á tres dias que nao consigo abrir o meu jo no telemóvel ja desenstalei e voltei a intalar abriu no nivel 1 nao quero recomeçar .quero voltar ao meu nivel 5841... e o mal é que também perco o que tenho ganhado no niceis anterioriores... que ria voltar a jogar . tres dias ? é demais.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","1.0","","","",""
"App Store (Google Play)","review","cachorro","gosto muito do jogo mas tem um problema que reclamei várias vezes e não devolvem, as barras de ouro não vem na montanha misteriosa e tem episódios que a recompensa também não recebo","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","1.0","","","",""
"App Store (Google Play)","review","cachorro","amo esse jogo ,é um dos que eu mais gosto antigamente ele era melhor, tinha mais animais,era bem mais divertido,ficou muito difícil, deveria dar uma modificada nele, não está legal, muito difícil,era melhor quando tinha outros animais, está meio chato,era mais legal","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","3.0","","","",""
"App Store (Google Play)","review","cachorro","A bomba cereja não funciona, a gente assiste o anúncio e ela não entra. Agora é o anúncio do Google play que mostra recompensa concedida e quando volta no jogo diz que não valeu e vc perde todos os Busters. já não basta a chatice da temu e shopee que vc aperta pra sair e a propaganda entra no site. pena que não tem a figurinha do cocô...","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Rescue Saga","6.0","","","",""
"App Store (Google Play)","review","cachorro","Eu gostei que insinua as crianças a cuidar de um cachorro.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","o jogo e bem legal ensina as crianças a cuida dos animas minha irma abaixo ficou hora e horaa jogando mas tinha um unico probleminha tem muitos ançius sem nessesidade de muitos anuçius ne gente mas recomendo a voses a abaixa vcs vao se diverti muito cuidando dos animais","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","5.0","","","",""
"App Store (Google Play)","review","cachorro","jogo educativo que ajuda as pessoas a cuidar dos seus animais de estimação e sem falar que o Jogo é super divertido super recomendo adorei ☺️😘💅","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","12.0","","","",""
"App Store (Google Play)","review","cachorro","só anúncio, minha filha nem consegue jogar porque cada lugar que ela aperta abre um anúncio. desistiu","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","jogo bom para crianças se divertirem","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","eu pensei que tinha coisa a mais para fazer e faz a mesma coisa com TDS os cachorros... e um pouco jato","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","ótimo pra criança jogar,meu neto amou esse jogo recomendo demais,o único probleminha é que tem muitos anúncios mais nao importa","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","48.0","","","",""
"App Store (Google Play)","review","cachorro","muito fofo♥️😍","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","horrivel cheio de propaganda sabendo que é criança que vai brincar !","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","37.0","","","",""
"App Store (Google Play)","review","cachorro","bonitinho","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","até que gostei do jogo é divertido mais tem um problema tem muito anúncios e sem necessidade toda hora um anúncio a criança nem joga direito🙄 isso poderia mudar até porque é um jogo pra crianças","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","32.0","","","",""
"App Store (Google Play)","review","cachorro","👌👍👍👍👍👍👍","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","gostei muito do jogo mas tem muito anúncio e isso e chato","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","2.0","","","",""
"App Store (Google Play)","review","cachorro","pessoal n joga esse jogo da vírus cuidado","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","OK","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","gostei bastante do jogo é bem interessante ,minha filha baixou e gostou bastante. reco mendo","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","6.0","","","",""
"App Store (Google Play)","review","cachorro","eu amei","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","0.0","","","",""
"App Store (Google Play)","review","cachorro","EU. Adorei. Só que tem um. Problema. Que tem com Messial.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","1.0","","","",""
"App Store (Google Play)","review","cachorro","Desinstalando pois no início deixa jogar umas 2, 3 vezes sem propaganda, qndo entrava propaganda aparecia o x pra fechar em seguida, mas depois de um tempo a cada jogada entrava uma propg e não deixava fechar, ficava toda hora enviando pro app pra baixar, aí tinha q fechar tudo e voltar no jogo, frustrante pra criança que toda hora precisa pedir pra tirar a propaganda.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","564.0","","","",""
"App Store (Google Play)","review","cachorro","É impossível conhecer o jogo no início. Isso literalmente tira qualquer possibilidade de apego e aproximação pelo jogo .Minha filha até tentou jogar ,mas eu fiquei 2 minutos p entender o jogo e não consegui jogar .Perdeu o cliente,mas acho que a propagando não. Rsrs","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","56.0","","","",""
"App Store (Google Play)","review","cachorro","estou muito confuso, paguei a versão Premium para não ver anúncio, porém assim que ligo o jogo , tenho que assistir um anúncio para liberar um cachorro. paguei a versão Premium porque minha filha mais nova jogar!","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","37.0","","","",""
"App Store (Google Play)","review","cachorro","jogo muito legal,amo muito você pode escolher o cachorro 🐕 pode até escolher tom de pele amei ,porém não só isso da pra poder agente escolher a língua,da pra poder agente escolher o que agente vai fazer com o cachorro e muitas outras coisas amei de paixão,esse jogo 🎮,jogo ele todos os dias e sou apaixonada pelas roupinhas e sou muito apaixonado mesmo por aquele vistido rosa e aquele macacãozinho azul e na hora de dormir 😴,amo mesmo de paixão 💕","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","203.0","","","",""
"App Store (Google Play)","review","cachorro","O jogo é legal mas tem muito anúncio e também ele tem umas setinhas, eu não gosto disso .","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","24.0","","","",""
"App Store (Google Play)","review","cachorro","o jogo é muito bom e ensina como cuidar de animais e ensina também oq os cachorros pode come☆☆☆♡","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","51.0","","","",""
"App Store (Google Play)","review","cachorro","gente tenho 10 anos e joguei muito bom pra criança menores de 9 ou 8 muito legal pra passa o tempo sem internet pra quem n tem internet e quer passa o tempo bastante bom pra crianças nota 5 estrelas","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","16.0","","","",""
"App Store (Google Play)","review","cachorro","adorei o jogo muito legal gostei muito de 0 a 100 eu dormiu parabéns para quem fez esse jogo muito legal adorei mesmo de coração","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","14.0","","","",""
"App Store (Google Play)","review","cachorro","ótimo para crianças que gostam muito de cachorro 🐶 .","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","35.0","","","",""
"App Store (Google Play)","review","cachorro","muito bom e educativo e ajuda as crianças da mais valor nos dente incina como limpar o dente e e isso","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","97.0","","","",""
"App Store (Google Play)","review","cachorro","muito bom mas as vezes nao gosto mito de joga","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","5.0","","","",""
"App Store (Google Play)","review","cachorro","ideal para criança desenvolver o apredizado🦁","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","3.0","","","",""
"App Store (Google Play)","review","cachorro","e muito legal divertido bem fofo e muito educativo eu amei 😍😍💖","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","5.0","","","",""
"App Store (Google Play)","review","cachorro","Gostei, mas tem muito anúncio queria saber se tem a versão paga. Minha afilhada gosta dele mas se atrapalha com os anúncios","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","178.0","","","",""
"App Store (Google Play)","review","cachorro","Muito bom para crianças na faixa dos 2 a 4 anos, a versão sem anúncio custou apenas R$ 1,49, achei bem acessível!","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","334.0","","","",""
"App Store (Google Play)","review","cachorro","ó deixa falar meu não abaixei agora que eu tô mandando mais sim eu abaixei antes mas eu esqueci de falar que o jogo é muito bom de avaliar né jogo é muito bom não tem propaganda dá para jogar sem internet sem conta mas agora eu tenho conta se não nem tava vaiando avaliando","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","17.0","","","",""
"App Store (Google Play)","review","cachorro","gostei muito e muito bom 👍 v","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","4.0","","","",""
"App Store (Google Play)","review","cachorro","deixar sem anúncio","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","6.0","","","",""
"App Store (Google Play)","review","cachorro","maravilhoso muito educativo amei","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","3.0","","","",""
